student_id,attendance_rate,avg_assignment_delay,lms_login_per_week,study_hours_per_week,grade_average,sentiment_score,stress_level,sleep_hours,extracurricular_participation,burnout_score,burnout_level
330,54.86385937006945,0.5113538144210072,16.287735585375227,2.1083915941375597,65.55205204415853,0.744931046517078,2.7516668248290217,3.914441520227288,4,28.994205936956405,Low
331,61.35836071907569,2.5760722033372185,5.60669505102825,1.5026491817592236,80.94025123671949,0.42412684281834157,6.516796074304243,3.828501939612054,4,55.18175296444512,Medium
332,85.47076662786215,0.5952470034777169,2.643593155077435,28.68725788187031,74.06947905999843,0.1599239610702221,9.870702580789336,3.793702248057633,5,54.3650195418694,Medium
333,40.863609317785354,6.037954529493877,8.797112794276698,21.52378656484445,84.16916032857597,-0.8219936440346407,8.941568812897273,3.6846885431206715,0,85.97726196299516,High
334,46.964358430414975,6.865899134926067,12.879131588952271,20.348239368650667,63.74928054322516,0.3879842167785512,9.609075357050521,4.443072254433222,0,77.31663670394606,High
335,42.760158521305165,1.1448763806590512,7.6190369004695,9.724981216906748,83.21946663343925,-0.6671714313781203,4.083388940963075,4.840011781878698,0,52.48517233188667,Medium
336,42.44372813913821,3.838388830449795,1.0913081656539791,29.79002926519689,65.43512493858313,0.572734771923396,1.9501807799751703,8.769473826233495,5,25.920450160469798,Low
337,91.32763504066043,4.562365089555421,11.989222793174331,6.729463164339675,91.75311833135366,-0.4998864829796936,2.695121859605051,6.470839506011314,4,38.953191637781934,Medium
338,82.21947156280143,3.690530217609166,18.048065522213495,7.597389746440801,66.75046554538312,-0.1659025433581982,5.504454055689524,8.925574647079685,0,50.4941030447615,Medium
339,68.45042974523952,1.2102500048519305,7.664307318945034,18.42848685393102,65.44405995635512,-0.29905959536414417,8.1390671044599,5.2348016869540395,5,59.93079716497131,Medium
340,45.870049639060085,4.1894779018747546,4.326655552616541,11.451194484477636,83.1789523859932,0.7176278293497136,2.351382797654877,5.745759795536646,1,33.617838301914006,Medium
341,69.49695250700994,7.511780478084181,8.851546918656307,9.898519249325854,85.18677304684608,-0.7469110825731837,6.937583790346814,4.947471954991675,1,74.74590747025546,High
342,68.40830624683394,0.7100766453325547,0.9672542209756174,25.809505782133265,70.4969012876644,0.1312897647695772,3.912198436355607,4.097325905379316,2,29.060277891463414,Low
343,50.39211219460091,0.8018001408190345,16.409751689605496,26.03886980874178,49.88887974222915,-0.7158767811138755,4.070818651529382,3.858988246665475,1,43.72205257360497,Medium
344,66.03109895427838,3.547712918359842,16.526816219003734,32.98068279199717,65.72670270266687,0.4095916722643733,6.9572595714213366,8.670475186846991,3,46.00218809715488,Medium
345,63.91028406384241,9.417257116189251,11.760009268592569,16.708342678919035,93.2439876600323,0.8101562555889623,5.202994775798982,8.920864090792534,2,51.917598538577614,Medium
346,76.95100588313298,6.6857264672291405,7.062057778767789,2.9234036410460096,81.41424061715517,-0.13078469226549316,8.308299637233945,3.2694569790523893,1,74.526357355241,High
347,78.10561905205863,6.786699566725648,15.995667288915667,10.946655396858308,84.61394321335227,-0.02381547947004825,2.4032665869654437,3.902075248390599,3,38.90321970777819,Medium
348,42.71824058632267,3.6191999083786497,11.093740495767344,39.20021852787268,41.805402435058205,0.8548456729655245,8.109534427903347,5.541144553806136,1,51.233740611964,Medium
349,62.47675687758827,5.9366079120853845,16.518646171000324,23.850343009308084,65.7322704448788,0.04198277729871425,1.5781172325167878,4.118000858066444,5,31.062198640886784,Low
350,77.55159494285418,0.10131184027743378,12.629175851660413,28.38948339204081,75.56416235116555,-0.024803123900878132,2.746484922210445,5.1832823617613,3,19.82045816256686,Low
351,70.18817551480527,6.360960464095422,15.688109464255946,0.29431318501658144,85.65179759954411,0.1566582054086083,6.905347430528488,3.7745780991578,0,66.21319301570695,High
352,91.38939047129934,9.132869475762368,11.971259864355199,20.728229287300834,42.71005094705243,0.37845947272590386,8.69433090859964,5.739070540330742,5,65.48117538754869,Medium
353,79.52161789713671,6.125734683448192,8.282821364313325,1.501146301272125,86.88413871030302,-0.7862332498259372,3.2741166496541414,4.630167697015556,3,53.542064153698156,Medium
354,49.77606562488578,8.736985934663451,19.15891719852275,22.76920848365792,70.16205152080514,0.6422210554830321,3.9447244524602163,5.111430334551965,5,46.9354639366001,Medium
355,44.23412484402579,7.239730554660938,10.822276497576894,36.830833985443014,50.852268381683295,-0.1289899450934815,5.8340867345806595,3.5658759087764853,0,57.8018423209139,Medium
356,78.54515669237894,1.2055841640369025,12.101790370810768,38.736765220016316,57.449036904733504,-0.8553029802050289,2.904155258403721,5.56876830426085,3,27.4052716282706,Low
357,41.59067863249731,9.024533072858418,4.409752788294985,21.622107015556967,55.50612534633584,0.5723653383964262,8.300406354287551,8.89954566576942,3,73.92864075762294,High
358,75.1465348764078,0.6644384435577488,12.51301578854553,18.328192210088638,69.19724688586616,-0.24610005662745582,7.962729805051847,4.972998281287142,5,55.553998349992426,Medium
359,96.41381448549745,5.3396747254776376,11.432152989658878,37.80068376993976,42.84271239511225,-0.7992650098098921,2.3076254076920346,8.25857564905461,1,28.049230029258574,Low
360,74.52845067255274,1.4213712379345766,3.696767958940499,26.944393279867803,48.71948871749579,0.2675580790865011,5.174467586349689,8.059194849742111,3,33.72924115173942,Medium
361,63.29019557239131,0.11706610730904066,1.1917419470628743,2.5959711815363784,84.69811738566804,0.7602627068672834,7.973449899891593,8.712350509783263,1,53.184319279141995,Medium
362,78.59729310654119,4.22034260127639,12.087186394295422,18.629023106699904,47.29321949107461,0.7755070188279727,4.035965779930733,7.740657073602566,3,30.47993665473663,Low
363,67.49517342949099,2.9504070765415626,15.27384538700641,9.609800738572156,52.836794820196985,0.9153269496179464,6.697961404459585,6.95758096235289,4,46.90053796562833,Medium
364,72.7370073589561,4.86000493797603,10.468027418440165,18.792172857947264,64.93538330822865,0.735410919533376,1.4519180931181546,8.139506665364745,2,20.079566947533785,Low
365,96.48788852659152,5.771998867345508,4.5354525063929145,18.21862288025447,68.44164884623318,-0.9957181613090496,6.478198844763861,3.453868083944098,1,60.83493034823739,Medium
366,63.16615826804646,0.4373907230894736,13.330439533860698,23.285792112589682,81.99857637877872,-0.23951766717321954,2.373876820005463,5.776983943192847,1,26.657955798596785,Low
367,97.67143382943485,1.2300329512374564,1.602114532192045,14.27081961397005,64.60328346664033,0.6370851598110061,8.475249926030063,8.935537431690353,0,45.7756695012306,Medium
368,94.32103851736383,5.586423964504253,8.836674096039092,6.570817978237122,83.44255415695463,-0.2674939880030516,4.199045172224306,7.617600907768393,4,45.8842077900985,Medium
369,51.74746808735779,3.4316735317265823,3.2673351679684037,20.14877738359825,74.00904688750016,0.20309701275941228,3.5339847645537614,8.772452268223338,0,38.705656119158256,Medium
370,44.16167805250993,7.29173487549448,3.689181021197667,33.20811537383048,46.22048566831023,0.21263389474906402,8.568000790403364,7.677806136800875,4,70.20900666784468,High
371,46.0466800826456,6.522916485919397,4.045878983164073,26.56048912270409,48.59822911160612,-0.2699493919223539,1.4512962076462919,8.249291804652865,4,38.19844810317986,Medium
372,41.093309539092985,8.456043629899067,7.734141140879558,13.534714637008634,64.03685489973739,0.8089478545625752,4.569479194009103,7.239177793819146,5,53.83824286541391,Medium
373,45.6665776453557,6.924928266692253,1.0230041124079525,37.42092091035429,61.82891661989718,0.006456690772235207,4.3300318651752825,7.563012026503439,5,47.13958439158051,Medium
374,80.98040640498141,4.299310773901482,7.955868818581964,36.48830284996728,80.8949348300512,-0.07043158812499839,3.563203368245958,6.139068059037005,5,29.380801488390173,Low
375,44.27131890761374,6.729666223944324,10.234148942294016,8.37393597536395,71.94054268885435,0.9950274913237918,9.205788988013293,8.545426204884798,3,73.93758824671302,High
376,59.138537817625675,2.753811742554185,9.665885699326504,1.576703404814519,61.34731945512371,-0.01299927185476668,7.7583555416505,7.95023346374017,0,67.301049313988,High
377,90.69251865816727,3.063134987782127,7.655682008060811,29.65234833403049,49.39181558977121,-0.6432034961428379,1.5753084777274489,8.063309793993794,2,22.45644505606372,Low
378,41.39631614414955,7.889851599207933,16.78293216141505,33.10441045396613,52.476040627902236,0.02613884572687608,7.432187044914587,7.0380546057783135,4,68.21305457124399,High
379,88.86810895533614,4.4641951640158215,2.906533848410082,38.71458263805421,71.65255601579824,0.6280334710398601,5.745692198159146,4.827479682523494,4,30.914816435514236,Low
380,56.911286486403995,7.983803405183525,10.113934875627479,35.59345576353243,63.289134269488585,0.5537206537965629,9.107811049614213,3.213778772340836,1,66.6038105759035,High
381,47.08988965729937,8.224223736682784,1.240828339131086,24.02139072825659,68.32101298733696,0.577163530216942,3.816510556135226,8.613930776457266,3,46.07471829720314,Medium
382,81.80422992184904,8.575623376612837,1.423113577558195,21.202093568495233,49.387258941622854,0.41604756799582354,6.167457996486246,6.516722092832982,2,52.89195816638688,Medium
383,77.73657080679304,9.166352358412073,11.477316993541926,1.1136420505034517,76.45984387895112,-0.49156434186662357,5.506797472668874,4.788857826888842,5,69.28582116850164,High
384,92.64832081162318,4.309852205132962,11.32036849775642,9.866257873791113,86.88963074707819,0.7241681716804629,5.406048156048452,3.894810647085227,4,38.21577004415669,Medium
385,84.10426262823314,3.188668183211388,17.56067025688914,18.384590069317056,54.186672873279534,0.7868869307525301,5.104948595654914,7.9771389930045284,1,32.47063484708491,Low
386,88.20885582309091,5.821987465941138,11.157473513201463,25.140156003342714,67.03328242075045,-0.6116946067629019,2.8506652797905314,8.019121166685473,0,37.14585664909409,Medium
387,56.922074354278394,3.711724234376276,19.195820408097003,22.290073332736426,93.6540030961496,-0.7390887268972122,7.801389302431535,7.887047808783189,4,69.60452252118452,High
388,50.64637262678337,6.010741668002329,0.9738969679985954,29.70543958726762,58.32829573029002,0.9512099371782241,5.0620242946535985,6.870496151800717,1,40.829629704304764,Medium
389,85.0368850984515,7.055858626438246,1.9601536956148213,11.190677235481633,72.72754897080686,0.7366479273007358,9.62664647502345,5.196092325551255,0,67.69148305282427,High
390,88.41008435603584,6.884050184921369,0.8813172314076279,22.59810430609893,44.96076351101344,0.7864722944198934,3.3472758447349866,4.824421708681542,3,28.188305957011863,Low
391,99.4303085200404,3.7455288702012135,3.7055370066708004,3.525689735631685,73.33082513636938,0.7727527692487903,7.14469455664337,3.051328620709021,5,46.42198125901888,Medium
392,64.75706061468559,1.6686020169875282,10.825402218833561,16.54662094332828,44.92974753175399,0.08337364806745673,9.466453716751976,8.001645352129442,0,65.59655887149411,Medium
393,62.32108514756699,4.305293384622075,12.911443628548561,30.00643331818404,92.7579489428102,0.2928034733315994,6.971124907144833,3.5245961849618546,4,51.07251228221412,Medium
394,86.58477764451982,1.4259414408190874,0.911703158973376,27.73603413716176,79.36144586397712,0.09072570426728332,8.841456168556551,6.784529988244605,2,51.4946219479213,Medium
395,60.448212415181075,8.900970351838083,18.919417796911986,39.62570948688716,83.34878834746385,-0.8975873016193419,8.447328637813055,6.02444968104053,0,77.86341313903978,High
396,95.84543953621389,3.458774607378574,16.84330753300762,11.115645039510241,78.72573984244002,0.4910061707055453,4.241059439401035,6.160136153558107,2,31.381685019419322,Low
397,91.5047651105807,1.5445974722332378,5.932249643141862,19.927571966959164,72.43509698420561,0.010664066671760564,6.401115459455469,8.56027707184664,2,41.485970042487025,Medium
398,65.7396416425011,0.2544775990575088,1.5437506045293592,13.181216550959869,64.7452029597028,0.29541814958045953,2.4063520583022004,3.1896900676274527,0,24.112902072331792,Low
399,85.05226406748984,6.458223862864843,3.3977414643811454,17.62412456236699,87.21053588685842,0.005279609951070574,5.819732944260396,7.640353347772634,3,51.47929445346958,Medium
400,85.27257244508094,6.369023174547433,2.5388882750994535,34.278005194775524,92.62596171486847,-0.016377355355088108,3.073797746329035,3.3123143902038428,0,30.340550384091543,Low
401,46.187432130155955,3.406041665812917,2.465675585978937,27.368363007539465,67.44698950972447,-0.6564217810444664,7.69363133457201,3.228921635612263,1,68.33829664868861,High
402,94.15317440077399,0.7171188884765101,10.371233773314678,35.29764765390327,91.23442770353941,-0.4425725697177021,5.752525797029121,5.578906188848292,5,34.30491796359897,Medium
403,70.31514234687143,4.096288948952321,4.916948849868006,8.140444333275457,72.08331004936846,-0.6822946161120884,4.701046263684944,3.3784510460578003,2,55.496353096890346,Medium
404,89.5874479664645,3.1121749506339356,7.162794330582889,34.93444471365752,69.61113027930382,-0.6086674087493151,3.419173865502798,7.734863707757472,5,30.140919730113193,Low
405,59.20297606183671,6.7712063973500936,19.790106667686448,2.390490967135377,64.99655031254461,0.9459547608406098,9.988286336571582,6.177378561890023,4,77.1067117398582,High
406,93.73139370977202,6.057792494526904,13.686284978506896,35.543971217486096,51.51082688415659,-0.6937731084556031,1.6453946879643941,3.1742326959586467,2,26.55520180395633,Low
407,63.35210072404979,3.6459372819754,18.979613340940027,13.162951178429116,40.20458134499326,-0.4614591513895847,1.3920461251517802,3.243004118891517,4,34.56385109801223,Medium
408,40.650259088817904,2.178925542549901,2.851131100662312,12.58350533656266,53.28284247708337,0.18117931547716992,2.955316604444781,6.676011178436877,1,39.16203812923234,Medium
409,94.32291858515582,9.880359661555918,7.642789496651385,20.483543067946556,68.03477443819608,0.2203571524732837,9.739652127650377,7.836670905950429,1,73.58168066017544,High
410,45.477200607168015,4.540016211961149,11.094636065647085,37.62760750892927,60.89779737428639,-0.6920517405123419,9.81314351487986,5.626797187648641,5,78.43846627954468,High
411,59.15881825542489,6.88274235780237,1.5351612377747603,1.9112545872562148,64.66668754014486,0.5874348515704246,6.894349612949224,6.327484029213746,1,64.97796613202647,Medium
412,97.0037180230483,1.4055296757836078,0.0837488725591573,14.089239002829812,93.93565207602273,0.57040573582565,8.920960004857642,7.7989767242994095,0,49.45675923340473,Medium
413,97.03642881625336,4.855896996593978,13.40868667593835,34.262879547333426,59.26498038681302,-0.5253645915922178,2.9256555775671584,6.663037044250915,2,28.635663151096033,Low
414,74.40627328739717,0.27536719869465487,12.836390336028707,15.842179097418668,64.87006166480593,-0.4226673946490791,9.748378847589612,4.348561425952917,4,67.22007732259813,High
415,77.91023273018796,5.054551179104499,8.215776199992234,7.96627590388268,47.343355324405074,0.8759757309189939,2.285063651256082,6.678312155216871,5,26.334528190370694,Low
416,66.90673131869919,9.640174071177023,9.792881520640652,16.99176725325647,42.63767528403432,0.6513428919589561,1.9101266936349246,6.7696767543912815,5,35.754865945726486,Medium
417,57.592646301883875,3.8420671298580023,8.308860011841793,15.422100059666771,82.6475233025872,0.39559406612504766,2.009903853225456,7.40464188528676,1,29.809591612668417,Low
418,59.71987272219496,0.38996012574911587,0.48010089689777713,36.61664805866814,71.38757462895882,-0.8355335569787989,6.158151309453082,6.725245125340807,1,48.491795123534075,Medium
419,80.35110736462231,0.3095579091934353,6.707432124349248,30.477375029723884,81.83876433241423,-0.16347183819484856,8.028769606462472,8.815452782748228,4,48.085858234590845,Medium
420,85.1424717662608,3.879867599468695,3.5416451079457967,20.204622229760254,48.24245393876034,0.11860374415365404,4.300004600871698,4.183729852302411,2,35.74684297507069,Medium
421,87.4947426235509,1.6002493646319405,1.9684837820273748,39.534822668862844,71.450582415048,-0.6251774240324461,9.801063890075138,8.706544077402459,2,59.58737015567828,Medium
422,87.37708856767324,0.23352096328185912,19.134408677786997,18.61110125103693,53.95033608877566,-0.10354683578355095,4.909781243064965,6.230036942100098,5,33.64966542146977,Medium
423,45.47236618292142,7.562136139501768,11.987194500843312,2.329513232811009,52.54339992950109,0.20205175497737993,2.3540369569589465,7.031736842969472,4,49.937728465341415,Medium
424,69.66521828215488,4.585230088818907,14.573125684732053,10.490972872599396,40.63393077291419,-0.34524663976920156,5.1937007336752306,3.5967695847131393,5,54.81086743502894,Medium
425,43.45352560099866,2.8924477197265452,6.30727486532235,17.442819208772505,47.16873979629895,0.5618896379009743,7.111334488801958,5.283455648268642,3,55.94989106797632,Medium
426,72.97173293942413,9.000831830164808,7.862942589880304,6.276104965844804,57.009746132483244,0.6808991632776109,8.490032024539408,7.616274878779036,2,71.52298878592666,High
427,66.49183008240263,1.161389602005256,4.73847987793447,37.90260505296172,46.42833183250165,-0.3527810611318585,5.128914609609336,7.241466090593942,4,37.277238734802864,Medium
428,93.26225096549798,9.559188289553193,1.9393134193084949,30.673955912710923,94.22221422260156,0.6773143089849143,6.342461434442507,3.240836328992461,4,46.35002968572796,Medium
429,61.05490075312472,3.139667173773528,3.580632748831676,10.731488017110905,56.974795668817286,-0.79284686779397,3.40610240942968,6.279565580983467,5,49.21660272213492,Medium
430,47.02402098565635,8.884036723086812,15.950280905929716,23.632181340716635,47.16781706862805,0.6754581972453126,6.8132487376496265,3.5296691578104564,1,62.445776293834655,Medium
431,48.57950092317015,6.029428764794615,13.550916103675517,28.857966284382883,50.94952720553768,-0.6944991366647668,9.873747495553094,8.975138575068975,4,84.59168956209948,High
432,85.69063790304833,8.267073597414875,10.938577519709538,37.65115715627192,72.32367755878121,-0.8341456949805479,1.4414821532901447,8.383779531199767,5,32.923452391424526,Low
433,77.09308379897567,9.840131632104644,9.50179745733536,35.26541396701643,43.522393812563365,0.28355080888202244,8.97877603634651,3.1264839625712217,0,67.49913564670251,High
434,46.067360567367416,2.8840543781874572,18.44868567312249,20.60768904552855,87.43387715776363,-0.05612526848941135,6.060542524907705,8.151897473415785,1,54.965602811979245,Medium
435,45.04640836689985,9.61135485407593,1.454698955573368,30.986104791720702,92.88248235804309,0.8157812008256655,3.2688879360606995,8.516577603350445,1,41.36843813320855,Medium
436,82.0581478875472,3.8948189490242036,5.612016264758319,22.4857901531034,53.571108136705945,-0.2736216078183016,9.594007390083322,5.12128933538073,2,67.82517446251582,High
437,44.365780381851614,3.8551190473692234,6.998757071414281,22.108155601821604,64.75523977249726,-0.42569547312474265,5.350188727530091,7.317009930286595,3,57.02618938865215,Medium
438,89.31160355742136,3.403871042545057,15.648516244255756,4.589678333527676,41.21739480662234,0.0014698122883967102,3.9852122650604707,5.652622477246673,2,39.403978781192514,Medium
439,82.37453362938977,5.414076073475852,19.850292403239425,5.045506320646083,75.23906235999718,-0.08810762846267739,2.63347865443757,6.931394907458064,0,39.10881190767659,Medium
440,44.880926838513986,1.541450431784871,4.813410295143061,21.1813446008983,62.76593319289239,-0.3111439075656235,3.200069892309959,5.0419044257891485,5,39.78608995762802,Medium
441,45.09026284511152,5.537114853580112,17.486146682741612,10.754461799160264,54.85321563558556,0.38748259739665714,8.495641374322982,4.93535541979961,1,72.92481158686714,High
442,99.19837471007052,5.41704812410004,16.612455208635826,0.8414760984187453,51.376041083913464,0.5191236678278166,6.529690083854493,5.546603333145474,1,50.51281394082182,Medium
443,62.45624774536722,7.6190181260487,4.493147952835333,28.91356815600849,75.97126927123182,0.7059679380602732,9.219210575394845,3.873406551915007,4,65.99441766963729,Medium
444,62.23852882401346,8.336499619375855,7.986651603984452,1.2994638676065984,62.891936706777294,0.9457132094206857,3.0877160694200727,7.986833786612296,3,43.56731603116093,Medium
445,88.76797403545015,4.404413503124241,8.193457385850383,23.81107364416218,49.88126089664516,-0.46668761573499107,2.0902471646401133,5.092187372169819,3,28.973770401786233,Low
446,96.83491464303152,3.0233324935149373,19.564413370531167,21.567751765092574,77.90099948177533,0.43218696497992304,1.0547877787803102,5.400897323435071,4,9.83144459662292,Low
447,99.16006382937226,2.5933489731709445,3.6178380275779665,38.75258762311218,71.07897556701815,-0.21148352900850953,5.5707583385439445,8.364327676212866,0,32.174745901001046,Low
448,85.2026911155365,1.9462383670487193,15.98315942209564,19.368525573905664,87.22696302112229,0.35416394390221617,9.984762373437894,5.979742884379029,3,59.53707209422128,Medium
449,62.57557513185495,0.5764758219902488,6.683854283462198,2.5440574551118944,46.46117443820711,-0.048036619301559336,7.254687419367751,6.265523456105178,1,59.112072623132434,Medium
450,45.010043001920124,3.424479788347133,14.617406915523208,22.06751871225847,83.21166310694508,0.9875462055358633,3.7755513276863146,8.73898874866259,0,32.693212328913965,Low
451,86.6288149556462,2.7024769213078326,8.400220085913258,33.64384682464406,77.04342327494925,0.45780427158149983,8.891727247235545,8.320358298869936,2,48.22438582692153,Medium
452,73.5042549841483,9.664173858664073,11.5671952623308,39.873971371257596,46.32560152554538,0.904982600868649,8.035500393891638,4.016800253330637,2,54.690548971944615,Medium
453,65.45332055481857,5.577088262500439,16.652235466522622,17.2137269475629,78.21514014294465,0.6699390989623715,1.1387364946888532,5.83929017950863,0,23.18381415451796,Low
454,94.38126310568416,3.4727703903050755,16.083311299677682,12.8119496998697,64.28510088839067,0.8058020223267421,8.351744324869202,8.827777364571272,1,49.52975737648814,Medium
455,46.67184893836908,5.80467600993696,17.328463670794005,36.26613187807996,91.97416320557137,0.6288383944293499,3.704740815146464,5.234197789371616,2,35.0759842450654,Medium
456,69.55750625745155,1.391967013456955,1.1923465068931804,7.649685163044855,47.78862428398446,-0.08168173924817723,2.3470611812524096,5.2294386510972,5,31.376388535070802,Low
457,40.68121868604514,4.4404374920220295,13.841011060794896,24.617156601317063,75.3558364948656,-0.49642309330623124,3.036977557633671,4.1701813907349266,1,46.76135858098717,Medium
458,68.11963851964758,6.262343214210638,2.7997475344352574,16.22857696723791,61.00890250046203,-0.2593596490989556,5.217218239376251,3.6859386847147513,4,55.7072404617428,Medium
459,43.37819654091024,4.888978317924514,8.316371360368219,1.6432945982222114,92.62480688249828,-0.9595275347200991,4.8238113436121,7.441828744535891,3,70.44990979583916,High
460,47.12907497608431,4.017788006543243,10.97176830109377,13.89153897222791,58.1486192409652,0.04798633492933435,3.5999856943680406,7.620182812209099,0,45.63609348786072,Medium
461,47.05157480662629,9.938483888996982,8.054789694936614,10.609140900106983,92.92022502204901,0.010115600540817393,2.549964899863294,8.814077781018,3,54.32797009399194,Medium
462,78.95261812696381,8.80314762148927,10.39223351606015,27.443646157739472,89.5817218105412,0.05050092966097641,7.860077106779523,7.640509265432178,4,64.46587109322759,Medium
463,84.7626927559254,6.234059581594401,19.930526175972382,37.95161990767673,54.871077942086096,0.9480624499441277,9.910988053614254,4.460114964201592,2,54.68281283108575,Medium
464,75.00212590582959,5.693773611822827,2.7043462742570945,10.72188749514551,84.19479772545353,0.8229080069096786,8.000124223777213,3.2406994697310925,5,58.13824361933906,Medium
465,97.73035290847253,6.2066047982458405,13.509120906728512,32.45863756606727,94.75823109919283,-0.676574443339784,3.663432709043871,8.91262430621796,1,37.52340725278477,Medium
466,62.49223477142225,2.0131210782243327,7.920019327712304,2.214392677536381,53.896465119420526,-0.2622349568882216,3.2032806527092004,5.042704173261635,1,43.14862102473386,Medium
467,57.14272517691164,3.951377432643186,2.6601959781465756,21.524840401592527,64.02274431278258,-0.15208764107347617,2.958992884593444,4.871829254594525,4,38.54859105957479,Medium
468,92.11594769136761,0.3945953289089932,3.1747352674861906,2.8220025483957834,68.60994051117179,-0.2789341642967045,2.2302556704013266,8.435731258496295,0,26.686443669964234,Low
469,53.41575031116716,4.7554603748682664,18.98546212491234,37.36131964522557,56.22121246921254,0.5969919272078261,5.961974947230711,6.510599391269917,3,42.910611754224384,Medium
470,97.79335236643668,5.4302458395766315,17.592029934235242,30.654051222295607,40.839566180531634,0.04807533973517386,6.4486033475800975,4.289227043094807,5,43.64305699781153,Medium
471,40.72926848138898,2.277497361032096,18.140839208300438,26.317996448183692,52.10710843086397,0.14419963394325008,7.349523945968236,8.334577456297438,2,57.526240667931425,Medium
472,98.19272960245834,9.640288471655138,19.83065551654773,32.95585526498657,55.506528638796716,0.706027117975851,7.121920338403012,8.960165130328459,0,48.13067975283052,Medium
473,42.589594717034565,9.09454610937242,4.166307800170359,25.900791822806525,64.3979835725003,0.6118563068307172,3.630999801550442,3.5200713669049843,5,47.012037236010165,Medium
474,93.46858682188426,7.221432354559059,7.1087867472812345,38.75777588697164,49.410636312737104,-0.7355769543594006,3.972799048571619,8.173509769814924,5,40.557826499437695,Medium
475,71.66206654517799,5.333866287653626,13.384380598497334,28.55831791459086,88.028989618042,0.42782916816726857,7.1336308189810405,5.343094186106364,4,50.78407868616668,Medium
476,99.57788776715802,8.69969159647685,9.676050797212945,36.98634438328987,78.77011230022349,-0.12912774219592893,4.145028767052655,6.144434679040226,4,37.26954627090633,Medium
477,44.42779388412393,1.3065234382346291,8.36779066756667,20.68527568042552,44.68602626578141,-0.41070219387499907,2.913608706573817,8.488895854589884,1,39.14398226503918,Medium
478,73.23125706407924,7.90509794274885,7.156224986711861,4.682576519274506,75.75508481269623,-0.8999623581956273,4.369025383270656,8.840275174650703,2,64.6974526153175,Medium
479,98.15815213714595,1.248208139668483,11.875612638869043,21.127108856920685,75.95110620230912,-0.025500879309098057,3.448757418201799,4.572983462452797,0,23.398479596849434,Low
480,71.38587065020893,7.942106625494054,11.51186857280164,5.074913122523732,92.59216455039953,-0.28912663855093723,1.7948144909672004,4.277104625759483,1,45.03967977642034,Medium
481,77.76391828811575,2.7576756825135695,3.2291566812848016,23.6997391670562,40.16614792458887,-0.49697392064719836,8.47125012048988,3.483099351549071,2,62.500016797207216,Medium
482,81.74492133907702,8.770905810181889,9.43479675036878,19.299722421106516,53.63628473931939,0.3893434591939151,8.678002502413328,6.370787115972828,3,67.63017474399918,High
483,67.27246388606639,9.440420938253979,11.069435524196997,24.90301591331127,91.02853136564235,0.538970774631174,2.977752701501915,3.08162637270401,3,38.93141384877047,Medium
484,77.6534848050438,1.4879596940511564,11.40573877462781,0.40187924219326376,91.26736534690556,-0.5104209619411504,1.5829497957268157,5.471389785659619,1,32.80675092623298,Low
485,75.05885871538601,4.626756050653935,4.202143858247036,7.793619666214564,79.63225306538506,-0.9011051266413055,7.649446936160616,3.4403040999120513,0,73.4031179940305,High
486,94.06948062945935,9.809873781626852,14.845427845045736,19.653217276485236,82.1169826576147,0.69750540113047,2.9037576327707235,5.431354697576004,2,32.643231645529596,Low
487,42.72678282048747,4.834074359731466,0.5039818964213927,38.02014246356539,45.03156268613059,-0.9800805175913934,4.540919404931742,3.2395931355936556,3,54.80377347328575,Medium
488,56.85779137553382,8.635475225145452,7.096637110863253,15.344361614206337,68.26317091280285,0.874224987842944,1.5772172701364493,8.011303563652614,3,32.82303592834682,Low
489,97.02468904459352,5.887315221313198,15.604252970712672,16.974881042145388,52.73706452089497,0.2552397479654118,3.0364262628259167,4.258433963631395,0,30.00663048101469,Low
490,93.41582703345497,3.753299079196019,11.277858421108046,28.587843560264886,49.96699239874895,-0.35630672959735943,8.136120504966723,4.969852262147472,1,55.27067488237926,Medium
491,67.33940516714277,2.857835555258702,5.223248650217204,24.151710291444722,84.5666814517833,-0.5070441808465276,8.239568022236817,8.220287979638352,4,64.1698713670972,Medium
492,77.2079558680922,2.0322309108608727,13.899062386860955,11.957046003933328,47.427097517430106,-0.9819886714710495,2.8637634239893934,7.477596367993231,5,41.25142778762732,Medium
493,56.64287097886796,7.617981913776973,11.347818883121468,16.43265582269711,65.77584003480119,-0.5290571659782457,4.0232246059602055,4.314230169852351,2,58.06617938318538,Medium
494,51.28726958342568,3.8654050682302787,15.924872189127743,8.707991954289298,91.62180317723181,-0.7245433969657178,2.208145771843692,3.4313965119449765,3,47.080053742774986,Medium
495,67.82190429639893,5.112754622007511,14.700503723796468,38.640858365208345,50.220763056093844,0.22433244144629128,1.6675536725643014,7.294042661132037,5,20.587084790482127,Low
496,61.20113368156317,4.9232548000118195,12.202158440724693,5.225375262294389,93.7896383056029,-0.6669088228123974,9.929545430035684,5.344215304128656,5,88.2899005500387,High
497,75.01936671105233,5.772790292331313,9.76355350621628,14.873471382656778,94.68583921685826,0.05725967507323859,6.900345561203553,7.596479994709327,4,58.935997669753405,Medium
498,44.66407821789909,8.655771456245523,2.663642513350468,1.0335588888004477,70.55894350753216,0.18023284468894163,5.878868582784869,5.671768634251262,5,71.84400002448639,High
499,98.46368845996999,9.807393435834294,5.226660357707676,8.871179677341857,49.35785070974369,-0.40391660330617096,7.889486503647696,5.076014477833659,0,73.75659184706473,High
